date,group,category,Observations,(sum) rej_count,(sum) appl_count,Applied_Accepted,Applied_Rejected,Discouraged,Appliedforoneormoretypesofcredit,Rejectedfromoneormoresourcesofcredit_givenapplied,Likelyapplytooneormoresourcesofcredit_Cat_Contin,AppliedforCreditCard,AppliedforMortage_Home-BasedLoan,AppliedforAutoLoan,RequestedIncreaseinCreditCardLimit,RequestedMortgageRefi,LikelyApplyforCreditCard_Categ_Contin,LikelyApplyforMortage_Home-BasedLoan_Categ_Contin,LikelyApplyforAutoLoan_Categ_Contin,LikelyRequestIncreaseinCreditCardLimit_Categ_Contin,LikelyRequestMortgageRefi_Categ_Contin,Closedatleastoneacctvoluntarily,Lenderclosedatleastoneacct,ChanceNeed,ChanceComeUp
201506,credit_score,between_680_760,340,18.706263890941845,270.5988942968296,45.44374465942383,4.922066688537598,2.831989288330078,50.36581039428711,9.772634506225586,36.25420379638672,28.740278244018555,10.127301216125488,16.06789779663086,14.4154691696167,8.68699836730957,10.258284568786621,11.386679649353027,14.521590232849121,7.194117069244385,12.649855613708496,16.016267776489258,1.0662379264831543,,
201506,credit_score,over_760,426,5.728831736922544,271.68138489709406,47.997806549072266,1.3729952573776245,0.3170549273490906,49.37080001831055,2.7809863090515137,27.245441436767578,28.156225204467773,6.773570537567139,17.14852523803711,6.734353065490723,10.13383960723877,9.640693664550781,6.880705833435059,12.221308708190918,5.0384392738342285,7.535272121429443,15.000812530517578,2.1986374855041504,,
201510,credit_score,less_680,188,62.60184833879632,170.73494787727773,33.103240966796875,24.006683349609375,22.27392578125,57.10992431640625,42.03592300415039,33.771663665771484,36.02802276611328,8.660796165466309,16.93767738342285,24.866943359375,15.820639610290527,12.710623741149902,6.292177200317383,11.15584945678711,13.13793659210205,8.266053199768066,12.61526107788086,7.195317268371582,30.638351440429688,33.717899322509766
201510,credit_score,between_680_760,313,27.417804726288548,262.1228697118345,48.78197479248047,7.591318130493164,1.1888954639434814,56.373294830322266,13.466160774230957,41.60422897338867,33.167137145996094,8.315047264099121,17.34308433532715,18.210132598876953,11.160467147827148,10.110032081604004,13.135171890258789,14.66559886932373,8.9578275680542,12.511055946350098,16.66997528076172,1.8684202432632446,29.636211395263672,77.52994537353516
201510,credit_score,over_760,445,5.661394086003039,273.7369892422351,47.0768928527832,1.27926766872406,0.12265519797801971,48.35615921020508,2.6455111503601074,21.18933868408203,24.787050247192383,8.607416152954102,14.936629295349121,6.8434624671936035,10.932035446166992,9.373177528381348,7.944893836975098,8.810914993286133,3.6670775413513184,8.22144889831543,15.23494815826416,0.9535657167434692,32.21855926513672,88.14838409423828
201602,credit_score,less_680,189,58.706665723973586,167.69594377512772,27.99448013305664,23.870805740356445,18.965696334838867,51.86528778076172,46.024627685546875,39.24911117553711,38.87253952026367,4.898571968078613,13.06982421875,21.028640747070312,17.16388702392578,12.62053394317627,9.240521430969238,10.44591999053955,10.783257484436035,12.189451217651367,9.36307430267334,12.580865859985352,33.099361419677734,37.161983489990234
201602,credit_score,between_680_760,342,15.214441043026504,303.3521362629244,55.507625579833984,4.284172534942627,1.2842680215835571,59.79179763793945,7.165151119232178,34.10435104370117,34.48593521118164,7.11892032623291,22.214555740356445,16.978496551513672,11.684088706970215,13.653075218200684,8.158324241638184,15.874378204345703,8.003327369689941,10.980569839477539,16.997562408447266,0.9263622760772705,31.905927658081055,74.00694274902344
201602,credit_score,over_760,405,3.93985586958807,234.27846924351226,42.13487243652344,0.911815881729126,0.1681768298149109,43.046688079833984,2.118201971054077,22.94269371032715,19.036300659179688,8.903826713562012,17.069822311401367,6.871506690979004,10.428512573242188,9.224161148071289,6.115453720092773,10.306782722473145,2.910609006881714,5.697086334228516,17.26597785949707,1.3687527179718018,33.05606460571289,88.04914855957031
201606,credit_score,less_680,198,56.38037001417755,176.78188352453552,34.846923828125,20.588680267333984,21.94180679321289,55.435604095458984,37.13981246948242,31.248056411743164,36.61127471923828,6.177669525146484,16.066116333007812,23.634754180908203,11.704712867736816,12.643085479736328,9.486109733581543,14.614982604980469,9.371875762939453,17.846376419067383,19.95119285583496,13.27151870727539,34.00566482543945,36.251197814941406
201606,credit_score,between_680_760,319,19.102523615871768,268.35830953411823,50.6722297668457,5.554438591003418,1.4838645458221436,56.22666931152344,9.878655433654785,33.52568435668945,35.163700103759766,6.23814582824707,19.554336547851562,12.125346183776855,13.20787239074707,15.264689445495605,8.373969078063965,14.160205841064453,7.872697830200195,11.528359413146973,16.125896453857422,1.3609306812286377,31.761871337890625,66.38506317138672
201606,credit_score,over_760,462,5.618430423125107,305.33152643376064,46.619571685791016,1.2332935333251953,0.33486291766166687,47.852867126464844,2.5772616863250732,26.401336669921875,28.988758087158203,9.1156587600708,14.668904304504395,7.321624279022217,8.299280166625977,8.470293045043945,7.520209312438965,10.72380256652832,2.363847494125366,10.545732498168945,15.137946128845215,2.7637882232666016,35.64655685424805,85.58899688720703
201610,credit_score,less_680,213,71.35181785763109,212.56103481315168,33.8635368347168,22.958026885986328,17.26835060119629,56.821563720703125,40.40372085571289,39.037994384765625,36.919036865234375,5.043564796447754,17.329620361328125,34.26943588256836,15.545450210571289,18.847684860229492,9.094888687133789,16.481996536254883,14.368256568908691,9.921454429626465,17.66521453857422,11.300497055053711,34.57954025268555,36.94194793701172
201610,credit_score,between_680_760,340,25.613107234347915,285.6444649021089,49.31379318237305,5.78913688659668,2.8433613777160645,55.10293197631836,10.506041526794434,31.39942169189453,31.554819107055664,13.110858917236328,15.596051216125488,9.191597938537598,17.294635772705078,10.071298599243164,8.1097993850708,12.496805191040039,5.612358093261719,15.900361061096191,12.379390716552734,0.9913164973258972,37.709678649902344,74.05938720703125
201610,credit_score,over_760,448,14.427038971046306,270.47192694445204,42.103912353515625,2.2309346199035645,0.9535098075866699,44.33484649658203,5.03201150894165,24.882431030273438,25.48275375366211,6.702763080596924,15.055840492248535,4.660735130310059,11.512717247009277,9.550232887268066,6.7421793937683105,11.753417015075684,2.672041177749634,11.06340503692627,17.03847885131836,2.5484795570373535,31.08837127685547,84.00543212890625
201702,credit_score,less_680,212,61.65715600413349,162.62827852817523,28.014326095581055,24.973299026489258,25.404340744018555,52.98762512207031,47.130435943603516,30.7056884765625,32.49470138549805,4.694413661956787,18.894210815429688,13.267154693603516,7.12479829788208,15.378793716430664,11.322577476501465,14.995777130126953,10.030135154724121,10.174209594726562,13.83828353881836,16.88559913635254,34.120643615722656,36.18671417236328
201702,credit_score,between_680_760,358,25.19258598749202,271.8564218127241,47.128963470458984,5.778055667877197,2.581132173538208,52.90701675415039,10.921151161193848,33.23443603515625,27.905838012695312,10.52153491973877,15.229623794555664,9.153695106506348,17.01883888244629,10.447504997253418,10.973676681518555,13.12275218963623,6.7104411125183105,9.563544273376465,15.257287979125977,3.323619842529297,31.682994842529297,71.86481475830078
201702,credit_score,over_760,491,11.1147302211194,275.5733983021943,41.82782745361328,1.8705660104751587,0.17077401280403137,43.698394775390625,4.280628681182861,22.322572708129883,21.831239700317383,6.939255714416504,16.005708694458008,5.728993892669678,11.300583839416504,9.847302436828613,7.118304252624512,11.316251754760742,4.6932244300842285,7.4594621658325195,16.071828842163086,1.5863932371139526,30.901031494140625,89.11798095703125
201706,credit_score,less_680,207,76.38025219243195,207.60127280444854,27.103281021118164,34.260684967041016,14.604887008666992,61.36396408081055,55.83192825317383,30.551931381225586,40.08736801147461,9.745157241821289,22.719961166381836,21.54619598388672,16.645193099975586,11.658530235290527,9.406537055969238,13.823564529418945,11.522516250610352,11.544988632202148,12.856209754943848,19.22186279296875,31.378414154052734,40.482948303222656
201706,credit_score,between_680_760,354,19.61300330753967,325.69049983090287,55.42647933959961,5.4492692947387695,2.6382861137390137,60.87574768066406,8.951461791992188,27.162887573242188,36.90101623535156,9.223248481750488,19.276277542114258,15.482048034667969,13.209761619567871,11.223085403442383,7.225799083709717,12.165183067321777,5.89993143081665,9.2304105758667,18.518505096435547,1.8944894075393677,34.126094818115234,70.54666137695312
201706,credit_score,over_760,502,11.316424665616644,290.7230260889413,44.47294998168945,2.1536591053009033,0.0,46.626609802246094,4.618948936462402,24.43244171142578,24.291790008544922,7.946962833404541,14.737688064575195,5.893069267272949,7.960581302642822,9.997514724731445,7.419807434082031,9.981035232543945,5.166227340698242,4.523339748382568,20.47624969482422,3.8856706619262695,32.9570198059082,87.40705871582031
201710,credit_score,less_680,203,61.22493679148879,166.61072736024602,31.482181549072266,23.3746280670166,21.099267959594727,54.856807708740234,42.61025619506836,33.57533645629883,33.266029357910156,10.072400093078613,15.084465980529785,21.24858283996582,5.276390552520752,11.30160903930664,5.904170989990234,13.55653190612793,8.754186630249023,15.896561622619629,19.88568115234375,15.751869201660156,33.44325637817383,38.39338684082031
201710,credit_score,between_680_760,362,23.452543333002737,296.4563979943029,48.17934036254883,5.689738750457764,1.0008807182312012,53.86907958984375,10.56216049194336,23.476369857788086,31.467958450317383,14.672816276550293,17.05200958251953,11.682010650634766,8.240987777709961,9.287161827087402,6.094967365264893,10.126205444335938,6.982875347137451,9.404372215270996,12.254158973693848,2.002537488937378,33.45812225341797,69.15272521972656
201710,credit_score,over_760,507,3.8522605125864504,309.0706095574213,46.8673095703125,0.4564199447631836,0.24899697303771973,47.32373046875,0.9644631743431091,25.05660629272461,25.064205169677734,6.766727447509766,17.869667053222656,6.431570529937744,9.432912826538086,11.166675567626953,7.28753137588501,12.172087669372559,4.411012649536133,6.1203999519348145,15.09312629699707,3.298030138015747,33.494720458984375,89.61518859863281
201802,credit_score,less_680,206,78.29267038598324,151.0031045957313,21.555505752563477,24.492795944213867,27.26473045349121,46.048301696777344,53.18935775756836,24.84148597717285,31.990039825439453,5.810471534729004,14.538688659667969,17.239749908447266,9.048420906066895,10.213207244873047,6.416945934295654,8.61531925201416,9.369431495666504,10.074287414550781,12.831751823425293,22.53142547607422,31.7221736907959,34.57305145263672
201802,credit_score,between_680_760,350,18.930256412608948,265.26692376671593,47.092750549316406,4.672577857971191,0.7113609910011292,51.76532745361328,9.02646255493164,27.663740158081055,27.389774322509766,11.549958229064941,18.185762405395508,11.701257705688477,9.22274398803711,8.928629875183105,7.773344039916992,11.086650848388672,7.64290714263916,9.310667991638184,14.278877258300781,0.812380313873291,33.485572814941406,77.74004364013672
201802,credit_score,over_760,485,7.043868486294024,290.5935703237373,44.97993469238281,1.3939075469970703,0.0,46.37384033203125,3.005805492401123,20.05889892578125,24.576923370361328,6.862091064453125,19.736766815185547,4.605828285217285,8.049347877502441,9.338325500488281,7.298336505889893,10.473008155822754,3.683150291442871,3.882132053375244,16.501415252685547,1.15966796875,36.434051513671875,89.65064239501953
201806,credit_score,less_680,211,92.5639165527102,177.7333868507844,21.444372177124023,28.494091033935547,17.886669158935547,49.9384651184082,57.058406829833984,24.797840118408203,34.82200241088867,4.17758321762085,16.17161750793457,24.082277297973633,8.926373481750488,14.124964714050293,8.889331817626953,11.012228012084961,10.142721176147461,12.76042652130127,14.474725723266602,18.136560440063477,29.84233856201172,30.685487747192383
201806,credit_score,between_680_760,315,22.83986078161269,230.97440913112337,42.580650329589844,6.252573490142822,1.7687567472457886,48.83322525024414,12.803933143615723,32.286865234375,29.723215103149414,8.437039375305176,14.248668670654297,13.80319881439209,9.535876274108887,9.649184226989746,6.7653632164001465,12.66326904296875,5.689472675323486,7.961269855499268,18.17461585998535,2.1534900665283203,33.735267639160156,70.4725112915039
201806,credit_score,over_760,498,6.60664509852191,280.3071589187043,39.78385925292969,1.2986485958099365,0.30683842301368713,41.0825080871582,3.161074161529541,25.46939468383789,21.284208297729492,9.717077255249023,15.327482223510742,7.512244701385498,6.27921199798584,10.047317504882812,8.406532287597656,12.35874080657959,3.8890140056610107,4.265508651733398,15.471233367919922,3.9627575874328613,35.98693084716797,88.34780883789062
201810,credit_score,less_680,227,96.38515229578498,235.24563328640744,30.642837524414062,29.545080184936523,18.104093551635742,60.18791961669922,49.08805847167969,28.946670532226562,44.833404541015625,7.3267107009887695,17.633623123168945,27.24265480041504,13.394481658935547,11.226045608520508,7.391955375671387,8.47595500946045,10.109493255615234,7.218130111694336,16.036720275878906,15.575981140136719,27.40914535522461,34.20103454589844
201810,credit_score,between_680_760,344,29.690874826418778,262.6913979815638,41.30323028564453,6.827497959136963,1.1699365377426147,48.13072967529297,14.185319900512695,33.40717697143555,29.841672897338867,6.802778720855713,17.184829711914062,12.516280174255371,10.776615142822266,12.099461555480957,9.511655807495117,11.254982948303223,5.493176460266113,9.265084266662598,14.550726890563965,4.294156074523926,35.167320251464844,70.65805053710938
201810,credit_score,over_760,500,6.585002183063424,301.52006047499526,44.144622802734375,1.3248522281646729,0.1139824315905571,45.46947479248047,2.913717746734619,26.498592376708984,25.793006896972656,7.955974102020264,13.868453025817871,7.142532825469971,7.581995487213135,11.782118797302246,7.540772438049316,11.797773361206055,4.439686298370361,4.777889728546143,17.27895164489746,4.655092716217041,34.54859924316406,89.62444305419922
201902,credit_score,less_680,208,63.19755445704618,189.39100793657298,37.19571304321289,19.17119026184082,20.559499740600586,56.366905212402344,34.01143264770508,32.48411560058594,36.24705505371094,1.988996148109436,19.285978317260742,34.510772705078125,12.006988525390625,13.406350135803223,7.831459999084473,9.470667839050293,11.555794715881348,7.298216819763184,18.686220169067383,16.784381866455078,30.368783950805664,39.88414764404297
201902,credit_score,between_680_760,357,28.71400183231292,257.1255819639943,43.8032341003418,7.317981719970703,3.3311684131622314,51.1212158203125,14.314960479736328,31.70427703857422,27.309301376342773,10.9309663772583,11.578426361083984,12.072860717773438,10.028151512145996,11.498743057250977,7.144755840301514,12.811946868896484,8.124581336975098,8.489043235778809,15.46491813659668,4.389316082000732,34.582916259765625,70.7833480834961
201902,credit_score,over_760,512,7.887787121493082,267.8064867481214,40.05249786376953,1.4824377298355103,0.34963154792785645,41.534934997558594,3.569134473800659,26.387176513671875,22.77359962463379,9.35614013671875,11.3878755569458,6.180970191955566,4.747531890869141,10.389603614807129,7.450753688812256,12.778131484985352,4.812559127807617,5.453495025634766,13.543408393859863,2.614793539047241,33.590545654296875,89.06670379638672
201906,credit_score,less_680,190,63.047602878672194,160.30800237347108,26.906389236450195,25.88835906982422,18.894287109375,52.79474639892578,49.035858154296875,38.69833755493164,38.0960807800293,4.7958173751831055,15.139552116394043,28.785673141479492,5.178347110748291,15.710073471069336,6.995023250579834,15.203141212463379,8.966612815856934,7.683198928833008,15.950201034545898,18.52754783630371,31.867952346801758,34.95441436767578
201906,credit_score,between_680_760,339,27.15092850341637,257.31663698962285,44.2071647644043,6.9859299659729,3.7663824558258057,51.19309616088867,13.646234512329102,29.216957092285156,32.70478439331055,9.043416976928711,14.337320327758789,12.843498229980469,9.832249641418457,11.164462089538574,11.06261920928955,12.072793006896973,6.477816581726074,10.634492874145508,14.273104667663574,3.174306631088257,34.713809967041016,70.50006103515625
201906,credit_score,over_760,547,9.63372567018913,304.2127478039379,42.032928466796875,1.7809752225875854,1.2531094551086426,43.81390380859375,4.064863204956055,22.583423614501953,24.23482322692871,9.871173858642578,10.696666717529297,6.753325939178467,5.321689128875732,10.003761291503906,7.439877033233643,11.067197799682617,5.049663066864014,6.619011878967285,18.7762451171875,3.5576748847961426,34.17466735839844,89.09427642822266
201910,credit_score,less_680,199,81.03501688495724,191.30446986716993,25.55807876586914,27.540082931518555,18.0108699798584,53.09816360473633,51.866355895996094,23.491809844970703,34.435794830322266,10.957388877868652,19.01976203918457,25.74199676513672,12.903605461120605,13.349631309509277,8.413629531860352,11.964043617248535,11.356328964233398,11.710979461669922,14.641438484191895,12.70148754119873,29.387939453125,34.38718795776367
201910,credit_score,between_680_760,321,10.721799396655042,240.8988821543882,48.736549377441406,2.9633915424346924,1.825866937637329,51.6999397277832,5.731904983520508,29.65237045288086,30.89307975769043,9.7860689163208,14.731074333190918,11.245121955871582,10.577003479003906,11.460603713989258,9.727560043334961,12.839290618896484,7.254435062408447,13.668719291687012,15.666504859924316,4.279685020446777,36.103118896484375,72.93856048583984
201910,credit_score,over_760,534,8.322512383256766,294.7780829623362,40.22773361206055,1.5310026407241821,0.16124917566776276,41.75873565673828,3.6663050651550293,24.837862014770508,22.555112838745117,7.738420486450195,11.89893627166748,7.526688575744629,9.575403213500977,12.480196952819824,8.234841346740723,9.82486343383789,6.530869483947754,10.628097534179688,14.724594116210938,4.170944690704346,36.93466567993164,89.84204864501953
202002,credit_score,less_680,184,49.548931129430485,141.71771009434488,29.88361930847168,20.60582733154297,21.647785186767578,50.721778869628906,40.8121452331543,31.058462142944336,31.678537368774414,3.5718345642089844,15.486886024475098,25.168533325195312,13.529065132141113,14.167628288269043,10.905641555786133,13.217759132385254,12.903820037841797,13.642946243286133,15.052279472351074,16.19600486755371,31.56877326965332,34.87360382080078
202002,credit_score,between_680_760,325,20.870429644436374,283.1560123723674,46.62929916381836,5.869231224060059,1.760330319404602,52.498531341552734,11.179800987243652,37.69562530517578,32.98199462890625,9.4109525680542,16.034488677978516,18.450469970703125,12.365714073181152,14.200994491577148,10.227496147155762,12.471546173095703,9.967656135559082,11.820612907409668,17.605703353881836,2.69516921043396,31.049562454223633,73.1675033569336
202002,credit_score,over_760,572,4.086466085989457,325.3419292169859,43.18368148803711,0.686879575252533,0.9944545030593872,43.87056350708008,1.5656957626342773,24.722312927246094,21.52891731262207,7.474934101104736,15.065459251403809,6.7273454666137695,9.754112243652344,12.064380645751953,6.950406074523926,9.026174545288086,6.4077653884887695,9.75017261505127,19.492778778076172,4.632080078125,34.63180923461914,90.13744354248047
202006,credit_score,less_680,168,49.43976698136133,115.1465359841618,24.345041275024414,18.60817527770996,24.668956756591797,42.953216552734375,43.321956634521484,25.46900177001953,27.336820602416992,4.486379623413086,13.109451293945312,25.373672485351562,7.77700138092041,12.118680000305176,6.734328269958496,12.224868774414062,13.741103172302246,8.360565185546875,25.451204299926758,14.767938613891602,32.40031433105469,36.18027877807617
202006,credit_score,between_680_760,294,14.911139923903884,180.82958979852165,38.6153564453125,3.474919319152832,2.802189588546753,42.090274810791016,8.255871772766113,25.32638931274414,18.930097579956055,6.038006782531738,16.86229133605957,6.951932430267334,18.66205406188965,5.873563289642334,6.0944108963012695,7.880293369293213,6.138033390045166,16.284400939941406,15.70121955871582,2.348994016647339,33.0514030456543,70.42994689941406
202006,credit_score,over_760,510,6.655340234597919,277.35661612585466,39.3885612487793,1.1802778244018555,0.35898035764694214,40.5688362121582,2.9093213081359863,24.174821853637695,18.315298080444336,6.112711429595947,13.522835731506348,5.764885425567627,16.4864559173584,8.723468780517578,7.54894495010376,9.468376159667969,4.229962348937988,10.732268333435059,13.154603004455566,2.3066861629486084,35.07946014404297,91.20326232910156
202010,credit_score,less_680,160,42.90017416057583,86.97109322573763,15.967215538024902,19.67009925842285,31.18948745727539,35.63731384277344,55.19523239135742,30.156471252441406,22.583816528320312,0.5667327642440796,15.315187454223633,17.87824821472168,6.208408355712891,12.812090873718262,3.2183985710144043,9.722671508789062,14.093524932861328,7.8589982986450195,22.40958595275879,14.452661514282227,30.632658004760742,32.87086486816406
202010,credit_score,between_680_760,288,15.64777888971176,161.51368481589935,32.5682258605957,4.254572868347168,1.7561771869659424,36.82279968261719,11.554181098937988,30.294511795043945,15.769302368164062,6.349208354949951,14.372041702270508,8.39324951171875,13.201362609863281,7.757537364959717,5.473268985748291,13.384552955627441,6.500633716583252,10.14611530303955,15.104889869689941,3.369656801223755,30.650541305541992,63.36479187011719
202010,credit_score,over_760,509,11.626972398306256,253.2033535268492,35.41813659667969,2.0449893474578857,0.10696062445640564,37.46312713623047,5.458672523498535,24.047956466674805,14.186691284179688,8.179525375366211,10.26661205291748,3.3131041526794434,21.70800018310547,7.192591667175293,6.113940238952637,9.169456481933594,3.423041582107544,13.249236106872559,17.119796752929688,4.6185102462768555,31.407867431640625,84.32781982421875
202102,credit_score,less_680,170,61.54966507943984,119.9532797085085,19.674949645996094,23.532310485839844,28.138471603393555,43.20726013183594,54.46378707885742,36.9798469543457,25.768634796142578,3.6582586765289307,10.443769454956055,26.431499481201172,22.52128791809082,13.083481788635254,8.447968482971191,11.617384910583496,15.250799179077148,18.917076110839844,16.211599349975586,13.83530044555664,29.560176849365234,30.11529541015625
202102,credit_score,between_680_760,294,29.75709210403743,242.54946454935126,45.13348388671875,8.008918762207031,0.9560065269470215,53.14240264892578,15.07067584991455,33.34065628051758,22.2850284576416,12.871310234069824,23.930713653564453,9.67705249786377,20.405221939086914,10.173741340637207,11.183423042297363,13.260759353637695,7.97308874130249,12.444709777832031,13.099835395812988,3.0176422595977783,37.275482177734375,67.04792785644531
202102,credit_score,over_760,529,16.123415273674674,309.35653125751,41.033172607421875,2.828645944595337,0.0,43.86181640625,6.448994159698486,30.30337905883789,16.553613662719727,7.748661041259766,12.848563194274902,4.47278356552124,28.673059463500977,11.22896957397461,8.09070873260498,11.473641395568848,5.50474214553833,14.636967658996582,15.000870704650879,5.3675618171691895,39.584293365478516,89.0743637084961
202106,credit_score,less_680,178,46.85111614917592,147.42031484596134,27.738035202026367,21.832319259643555,28.5789794921875,49.57035446166992,44.04309844970703,34.38213348388672,35.74561309814453,6.572390079498291,14.801504135131836,21.66175079345703,16.58330535888672,13.408227920532227,11.47518253326416,10.317069053649902,11.737464904785156,11.959604263305664,14.34597396850586,17.33434295654297,28.351211547851562,29.900182723999023
202106,credit_score,between_680_760,316,25.77518331686975,265.10367276247445,45.17543029785156,5.605148792266846,4.1057000160217285,50.78057861328125,11.03797721862793,35.47475051879883,26.333566665649414,7.515974998474121,18.42262840270996,12.663834571838379,31.916501998901367,10.520308494567871,8.644067764282227,16.914581298828125,7.860859394073486,7.296853065490723,15.868706703186035,2.8263418674468994,34.18803405761719,70.30638885498047
202106,credit_score,over_760,553,14.21364469627894,365.222848887314,43.868690490722656,2.0746734142303467,0.15642209351062775,46.231082916259766,4.515719413757324,25.66585922241211,18.91260528564453,8.056732177734375,17.167545318603516,6.598442077636719,27.71277618408203,9.566397666931152,7.405860900878906,10.460524559020996,5.806769847869873,11.454967498779297,13.221559524536133,3.729825973510742,31.576353073120117,85.75602722167969
202110,credit_score,less_680,172,74.26585812979566,170.37309550375457,30.571943283081055,28.40282440185547,16.440214157104492,58.97476577758789,48.16097640991211,37.58102035522461,44.7322883605957,5.013615131378174,13.425472259521484,26.09364128112793,10.62843132019043,20.151649475097656,12.635303497314453,14.487329483032227,12.352363586425781,9.460501670837402,17.638534545898438,17.44672203063965,35.61419677734375,30.180221557617188
